ticker,date,text,label,price_change,label_7class
JPM,2025-12-12,"Intact Investment Management Inc. Sells 12,000 Shares of Waste Management, Inc. $WM",neutral,-0.3629,stable
JPM,2025-12-12,Natixis Has $2.01 Million Stock Holdings in Norfolk Southern Corporation $NSC,neutral,-0.3629,stable
JPM,2025-12-12,"DZ BANK AG Deutsche Zentral Genossenschafts Bank Frankfurt am Main Sells 1,178,117 Shares of D.R. Horton, Inc. $DHI",neutral,-0.3629,stable
JPM,2025-12-12,IQVIA Holdings Inc. $IQV Shares Sold by Canada Pension Plan Investment Board,neutral,-0.3629,stable
JPM,2025-12-12,JPMorgan Chase  Co. $JPM Stock Holdings Increased by DZ BANK AG Deutsche Zentral Genossenschafts Bank Frankfurt am Main,neutral,-0.3629,stable
JPM,2025-12-12,Engine Capital Management LP Trims Stake in Laureate Education $LAUR,neutral,-0.3629,stable
JPM,2025-12-12,Southern Co. price target lowered to $99 at RBC Capital on regulatory outcomes,neutral,-0.3629,stable
JPM,2025-12-12,JPMorgan Chase  Co. $JPM Shares Sold by CIBC Asset Management Inc,neutral,-0.3629,stable
JPM,2025-12-12,"CIBC Asset Management Inc Sells 3,003 Shares of Deere  Company $DE",neutral,-0.3629,stable
JPM,2025-12-12,Betterment LLC Has $14.86 Million Stock Position in iShares Core MSCI Europe ETF $IEUR,neutral,-0.3629,stable
JPM,2025-12-12,"California Public Employees Retirement System Lowers Stock Holdings in KBR, Inc. $KBR",neutral,-0.3629,stable
JPM,2025-12-12,Betterment LLC Increases Stake in JPMorgan Sustainable Municipal Income ETF $JMSI,neutral,-0.3629,stable
JPM,2025-12-12,"Betterment LLC Acquires 4,735 Shares of Avantis U.S. Equity ETF $AVUS",neutral,-0.3629,stable
JPM,2025-12-12,Fastenal Company $FAST Shares Acquired by Federated Hermes Inc.,neutral,-0.3629,stable
JPM,2025-12-12,"BNP Paribas Reduces Stock Holdings in Verisk Analytics, Inc. $VRSK",neutral,-0.3629,stable
JPM,2025-12-12,Alliancebernstein L.P. Boosts Holdings in JPMorgan Chase  Co. $JPM,neutral,-0.3629,stable
JPM,2025-12-12,"JPMorgan Arranges $50M Tokenized Debt on Solana: Galaxy Digital Issues, USDC Settles",neutral,-0.3629,stable
JPM,2025-12-12,JP Morgan Maintains Xcel Energy Inc. - Preferred Stock (XELLL) Overweight Recommendation,neutral,-0.3629,stable
JPM,2025-12-12,"First Trust Advisors LP Acquires 3,076 Shares of The Sherwin-Williams Company $SHW",neutral,-0.3629,stable
JPM,2025-12-12,J.P. Morgan Arranges Galaxy Digitals $50 Million Tokenized Bond on Solana,neutral,-0.3629,stable
JPM,2025-12-12,Adecoagro prices $300 million common share offering at $7.25 per share By Investing.com,neutral,-0.3629,stable
JPM,2025-12-12,Grupo Aeroportuario Del Pacifico (NYSE:PAC) Hits New 12-Month High on Analyst Upgrade,neutral,-0.3629,stable
JPM,2025-12-12,ArcelorMittal confronted over emissions strategy as demand for green steel proliferates,neutral,-0.3629,stable
JPM,2025-12-12,Bank of Nova Scotia Trims Stake in NXP Semiconductors N.V. $NXPI,neutral,-0.3629,stable
JPM,2025-12-12,BNP Paribas Raises Stock Holdings in McKesson Corporation $MCK,neutral,-0.3629,stable
JPM,2025-12-12,WisdomTree Cybersecurity Fund (NASDAQ:WCBR) Shares Up 0.6% - Should You Buy?,neutral,-0.3629,stable
JPM,2025-12-12,JPMorgan Adjusts International Paper (IP) Target as Industry Faces Supply Headwinds,neutral,-0.3629,stable
JPM,2025-12-12,JPMorgan Chase  Co. (NYSE:JPM) Stock Price Up 2.3% - Should You Buy?,neutral,-0.3629,stable
JPM,2025-12-12,Money2020 US: Vegas spins the stablecoin story forward,neutral,-0.3629,stable
JPM,2025-12-12,Cresset Asset Management LLC Acquires New Position in Global X MSCI Norway ETF $NORW,neutral,-0.3629,stable
JPM,2025-12-12,"EDENTREE ASSET MANAGEMENT Ltd Buys 103,500 Shares of Bruker Corporation $BRKR",neutral,-0.3629,stable
JPM,2025-12-11,Buffett's Retirement Sparks Major Shakeup at Berkshire,neutral,0.3592,stable
JPM,2025-12-11,Arbor Realty Trust prices $400 million senior notes offering at 8.50%,neutral,0.3592,stable
JPM,2025-12-11,JP Morgan Maintains CMS Energy (CMS) Overweight Recommendation,neutral,0.3592,stable
JPM,2025-12-11,JPMorgan Finalizes $50 Million Galaxy Digital Commercial Paper Issuance On Solana,neutral,0.3592,stable
JPM,2025-12-11,JPMorgan Chase  Co. Ceases Substantial Holding in Guzman y Gomez Ltd.,neutral,0.3592,stable
JPM,2025-12-11,JPMorgan Arranges Solana Debt-Deal for Galaxy Digital with Coinbase and Franklin Templeton As Investors,neutral,0.3592,stable
JPM,2025-12-11,JPMorgan clears $50M Galaxy Digital deal on Solana using USDC,neutral,0.3592,stable
JPM,2025-12-11,Federal Reserves Dovish Shift Boosts Prospects for Infrastructure Capitals BNDS ETF,neutral,0.3592,stable
JPM,2025-12-11,Brandywine Realty Trust declares $0.08 quarterly dividend By Investing.com,neutral,0.3592,stable
JPM,2025-12-11,Goldman Sachs Keeps Their Buy Rating on Viking Holdings Ltd (VIK),neutral,0.3592,stable
JPM,2025-12-11,"PayPal (PYPL) Stock Outlook After the November 21 SellOff: Downgrades, BNPL Deal and 2026 Forecasts",neutral,0.3592,stable
JPM,2025-12-11,Whats Next For Air Products Stock?,neutral,0.3592,stable
JPM,2025-12-11,"Citigroup (C) Valuation Check After New Preferred Stock, Strong Results and Upbeat 2025 Income Outlook",neutral,0.3592,stable
JPM,2025-12-11,"OCC flags Bank of America, Wells Fargo and other big banks for 'debanking' certain industries",neutral,0.3592,stable
JPM,2025-12-11,International Value has Outshone US Growth,neutral,0.3592,stable
JPM,2025-12-11,JP Morgan facilitates Galaxy commercial paper issuance on Solana public blockchain,neutral,0.3592,stable
JPM,2025-12-11,Rise or Bubble? Cienas Sudden Momentum,neutral,0.3592,stable
JPM,2025-12-11,Will Interest Rates Fall More in 2026? Our Latest Forecast,neutral,0.3592,stable
JPM,2025-12-11,JP Morgan Adjusts CMS Energy (CMS) Price Target Amidst Maintaini,neutral,0.3592,stable
JPM,2025-12-11,Apollo Global Management Weighs IPO Or Sale Of Invited In Potential Deal That Could Top $3B: Report,neutral,0.3592,stable
JPM,2025-12-11,Ormat Technologies (NYSE:ORA) Hits New 52-Week High After Analyst Upgrade,neutral,0.3592,stable
JPM,2025-12-11,Bright Minds Biosciences (NASDAQ:DRUG) Hits New 1-Year High - Time to Buy?,neutral,0.3592,stable
JPM,2025-12-11,Charles F. Lowrey Elected to the Board of Directors of BNY,neutral,0.3592,stable
JPM,2025-12-11,Caesars Entertainment director Don R. Kornstein to resign at year-end By Investing.com,neutral,0.3592,stable
JPM,2025-12-11,"Zions Bancorporation, N.A. (NASDAQ:ZION) Hits New 12-Month High - Here's Why",neutral,0.3592,stable
JPM,2025-12-11,Grupo Supervielle (SUPV): Itau BBA Initiates Coverage with 'Outperform' Rating,neutral,0.3592,stable
JPM,2025-12-11,Travel  Leisure (NYSE:TNL) Hits New 1-Year High - What's Next?,neutral,0.3592,stable
JPM,2025-12-11,PayPal's Ecosystem Expansion: Will Partnerships Boost Profitability?,neutral,0.3592,stable
JPM,2025-12-11,"JPMorgan (NYSE: AMJB) issues buffered review notes tied to Dow, Russell 2000, SP 500",neutral,0.3592,stable
JPM,2025-12-11,TELUS (TSE:T) Reaches New 1-Year Low Following Analyst Downgrade,neutral,0.3592,stable
JPM,2025-12-11,Grupo Aeroportuario Del Pacifico (NYSE:PAC) Upgraded at Bank of America,neutral,0.3592,stable
JPM,2025-12-11,Arrowstreet Capital Limited Partnership Boosts Position in Shore Bancshares Inc $SHBI,neutral,0.3592,stable
JPM,2025-12-11,Chime Financial (NASDAQ:CHYM) Earns Buy Rating from Analysts at B. Riley,neutral,0.3592,stable
JPM,2025-12-11,DT Midstream (NYSE:DTM) Price Target Raised to $132.00 at Bank of America,neutral,0.3592,stable
JPM,2025-12-11,Why Apollo Global Management (APO) Is Up 10.8% After $3 Billion Natural Gas Partnership Announcement,neutral,0.3592,stable
JPM,2025-12-11,The Manufacturers Life Insurance Company Lowers Holdings in Sun Life Financial Inc. $SLF,neutral,0.3592,stable
JPM,2025-12-11,"The Manufacturers Life Insurance Company Sells 442,492 Shares of First Hawaiian, Inc. $FHB",neutral,0.3592,stable
JPM,2025-12-11,Owls Nest Partners IA LLC Invests $9.29 Million in Rxo Inc $RXO,neutral,0.3592,stable
JPM,2025-12-11,"WINTON GROUP Ltd Acquires Shares of 7,981 FirstCash Holdings, Inc. $FCFS",neutral,0.3592,stable
JPM,2025-12-11,Tripletail Wealth Management LLC Invests $1.08 Million in JPMorgan Chase  Co. $JPM,neutral,0.3592,stable
JPM,2025-12-11,"Bank of America (NYSE: BAC) AI treasury tool saves 250,000 hours for 3,000 firms",neutral,0.3592,stable
JPM,2025-12-11,"Cantor Fitzgerald Adjusts PT on Willis Towers Watson Public to $365 From $355, Maintains Neutral Rating",neutral,0.3592,stable
JPM,2025-12-11,Colgate-Palmolive (CL) Downgraded by Argus Research  CL Stock N,neutral,0.3592,stable
JPM,2025-12-11,"Sei Investments Co. Has $146.64 Million Stock Position in Simon Property Group, Inc. $SPG",neutral,0.3592,stable
JPM,2025-12-11,Sei Investments Co. Boosts Holdings in JPMorgan Chase  Co. $JPM,neutral,0.3592,stable
JPM,2025-12-11,"Kopernik Global Investors LLC Acquires 407,867 Shares of Franklin Resources, Inc. $BEN",neutral,0.3592,stable
JPM,2025-12-11,"HighVista Strategies LLC Sells 6,000 Shares of Argan, Inc. $AGX",neutral,0.3592,stable
JPM,2025-12-11,Cantor Fitzgerald reiterates Overweight rating on CAMP4 Therapeutics stock,neutral,0.3592,stable
JPM,2025-12-11,"Kopernik Global Investors LLC Sells 36,859 Shares of Range Resources Corporation $RRC",neutral,0.3592,stable
JPM,2025-12-11,Frontier Capital Management Co. LLC Has $57.98 Million Stock Position in STERIS plc $STE,neutral,0.3592,stable
JPM,2025-12-11,Why Is AC Immune Stock Up Over 23% Today?,neutral,0.3592,stable
JPM,2025-12-11,KeyCorp price target raised to $23 from $21 at DA Davidson,neutral,0.3592,stable
JPM,2025-12-11,PPL Corp. price target lowered to $40 from $43 at JPMorgan,neutral,0.3592,stable
JPM,2025-12-11,"OCONNOR A Distinct Business Unit of UBS ASSET MANAGEMENT AMERICAS LLC Purchases New Shares in United Rentals, Inc. $URI",neutral,0.3592,stable
JPM,2025-12-11,"Citigroup Adjusts Price Target on Zimmer Biomet Holdings to $94 From $98, Maintains Neutral Rating",neutral,0.3592,stable
JPM,2025-12-11,"Qube Research  Technologies Ltd Buys 101,352 Shares of Verisk Analytics, Inc. $VRSK",neutral,0.3592,stable
JPM,2025-12-11,"State Street Corp Buys 708,838 Shares of Roblox Corporation $RBLX",neutral,0.3592,stable
JPM,2025-12-11,Intact Investment Management Inc. Decreases Stock Holdings in Lam Research Corporation $LRCX,neutral,0.3592,stable
JPM,2025-12-11,"Qube Research  Technologies Ltd Purchases 515,127 Shares of Assurant, Inc. $AIZ",neutral,0.3592,stable
JPM,2025-12-11,"Qube Research  Technologies Ltd Buys 9,579 Shares of Ameriprise Financial, Inc. $AMP",neutral,0.3592,stable
JPM,2025-12-11,American Express Company $AXP Shares Bought by NewEdge Advisors LLC,neutral,0.3592,stable
JPM,2025-12-11,"Qube Research  Technologies Ltd Decreases Holdings in The Travelers Companies, Inc. $TRV",neutral,0.3592,stable
JPM,2025-12-11,"41,694 Shares in Essent Group Ltd. $ESNT Bought by Gamco Investors INC. ET AL",neutral,0.3592,stable
JPM,2025-12-11,Humana Inc. $HUM Shares Bought by State Street Corp,neutral,0.3592,stable
JPM,2025-12-11,"JPMorgan Adjusts Price Target on CenterPoint Energy to $41 From $43, Maintains Neutral Rating",neutral,0.3592,stable
JPM,2025-12-11,"State Street Corp Sells 1,505,187 Shares of Huntington Bancshares Incorporated $HBAN",neutral,0.3592,stable
JPM,2025-12-11,Northern Trust Corporation $NTRS Shares Sold by State Street Corp,neutral,0.3592,stable
JPM,2025-12-11,"State Street Corp Has $2.01 Billion Stock Holdings in Fidelity National Information Services, Inc. $FIS",neutral,0.3592,stable
JPM,2025-12-11,Natixis Grows Stock Holdings in Fastenal Company $FAST,neutral,0.3592,stable
JPM,2025-12-11,"State Street Corp Increases Holdings in CBRE Group, Inc. $CBRE",neutral,0.3592,stable
JPM,2025-12-11,State Street Corp Has $36.32 Billion Stake in JPMorgan Chase  Co. $JPM,neutral,0.3592,stable
JPM,2025-12-11,"Invesco Ltd. Increases Stock Holdings in Columbia Banking System, Inc. $COLB",neutral,0.3592,stable
JPM,2025-12-11,"40,500 Shares in Ryanair Holdings PLC $RYAAY Bought by Norges Bank",neutral,0.3592,stable
JPM,2025-12-11,"Marshall Wace LLP Sells 411,720 Shares of Ryanair Holdings PLC $RYAAY",neutral,0.3592,stable
JPM,2025-12-11,Jefferies downgrades Regal Rexnord stock rating to Hold on execution delays By Investing.com,neutral,0.3592,stable
JPM,2025-12-11,Goldman Sachs raises Olema Pharmaceuticals stock price target to $38 on SERD potential,neutral,0.3592,stable
JPM,2025-12-11,Invesco Ltd. Has $65.56 Million Holdings in CNH Industrial N.V. $CNH,neutral,0.3592,stable
JPM,2025-12-11,Invesco Ltd. Decreases Stock Holdings in Semtech Corporation $SMTC,neutral,0.3592,stable
JPM,2025-12-11,Invesco Ltd. Raises Stock Position in MSA Safety Incorporporated $MSA,neutral,0.3592,stable
JPM,2025-12-11,"161,206 Shares in Arbor Realty Trust $ABR Purchased by Norges Bank",neutral,0.3592,stable
JPM,2025-12-11,"Baird Downgrades Citizens Financial Group to Neutral From Outperform, Price Target is $60",neutral,0.3592,stable
JPM,2025-12-11,"Fed report faults Bank of America, Wells Fargo and others over divisive debanking",neutral,0.3592,stable
JPM,2025-12-11,Fourthstone LLC Raises Stake in Valley National Bancorp $VLY,neutral,0.3592,stable
JPM,2025-12-11,United Security Bancshares $UBFO Shares Bought by Fourthstone LLC,neutral,0.3592,stable
JPM,2025-12-11,Laureate Education stock hits all-time high at 32.44 USD,neutral,0.3592,stable
JPM,2025-12-11,"Fourthstone LLC Trims Position in Eagle Bancorp Montana, Inc. $EBMT",neutral,0.3592,stable
JPM,2025-12-11,CIBC Asset Management Inc Trims Stock Holdings in Manulife Financial Corp $MFC,neutral,0.3592,stable
JPM,2025-12-11,"Fourthstone LLC Purchases 149,900 Shares of WesBanco, Inc. $WSBC",neutral,0.3592,stable
JPM,2025-12-11,"Fourthstone LLC Makes New Investment in Orange County Bancorp, Inc. $OBT",neutral,0.3592,stable
JPM,2025-12-11,BNP Paribas Grows Stake in The Progressive Corporation $PGR,neutral,0.3592,stable
JPM,2025-12-11,BNP Paribas Has $11.16 Million Stake in Intercontinental Exchange Inc. $ICE,neutral,0.3592,stable
JPM,2025-12-11,Broadleaf Partners LLC Has $7.54 Million Stake in JPMorgan Chase  Co. $JPM,neutral,0.3592,stable
JPM,2025-12-11,Dearborn Partners LLC Decreases Position in JPMorgan Chase  Co. $JPM,neutral,0.3592,stable
JPM,2025-12-11,California Public Employees Retirement System Decreases Stock Position in Conagra Brands $CAG,neutral,0.3592,stable
JPM,2025-12-11,"Daiwa Securities Group Inc. Acquires 24,475 Shares of Edwards Lifesciences Corporation $EW",neutral,0.3592,stable
JPM,2025-12-11,Federated Hermes Inc. Has $16.71 Million Stock Position in Iron Mountain Incorporated $IRM,neutral,0.3592,stable
JPM,2025-12-11,"51,866 Shares in Credit Acceptance Corporation $CACC Bought by First Trust Advisors LP",neutral,0.3592,stable
JPM,2025-12-11,iShares 10-20 Year Treasury Bond ETF $TLH Shares Acquired by Baird Financial Group Inc.,neutral,0.3592,stable
JPM,2025-12-11,BNP Paribas Has $87.16 Million Stake in JPMorgan Chase  Co. $JPM,neutral,0.3592,stable
JPM,2025-12-11,"Federated Hermes Inc. Raises Stock Holdings in Wolverine World Wide, Inc. $WWW",neutral,0.3592,stable
JPM,2025-12-11,"Arrowstreet Capital Limited Partnership Has $6.86 Million Stake in Northfield Bancorp, Inc. $NFBK",neutral,0.3592,stable
JPM,2025-12-11,Invesco Ltd. Reduces Stock Position in Essent Group Ltd. $ESNT,neutral,0.3592,stable
JPM,2025-12-11,"First Trust Advisors LP Purchases 228,187 Shares of ServisFirst Bancshares, Inc. $SFBS",neutral,0.3592,stable
JPM,2025-12-11,Lument Finance Trust closes $664 million commercial real estate CLO By Investing.com,neutral,0.3592,stable
JPM,2025-12-11,"Evergy Inc. (NASDAQ:EVRG) Receives Average Recommendation of ""Buy"" from Brokerages",neutral,0.3592,stable
JPM,2025-12-11,CSX officials say CEO transition going well: Were so much aligned,neutral,0.3592,stable
JPM,2025-12-11,Bank of Nova Scotia Boosts Stock Position in The Kroger Co. $KR,neutral,0.3592,stable
JPM,2025-12-11,Axa S.A. Has $229.01 Million Stock Holdings in JPMorgan Chase  Co. $JPM,neutral,0.3592,stable
JPM,2025-12-11,"Axa S.A. Sells 40,991 Shares of The Travelers Companies, Inc. $TRV",neutral,0.3592,stable
JPM,2025-12-11,Axa S.A. Lowers Stock Position in Sempra Energy $SRE,neutral,0.3592,stable
JPM,2025-12-11,Arrow Capital Pty Ltd Invests $7.09 Million in JPMorgan Chase  Co. $JPM,neutral,0.3592,stable
JPM,2025-12-11,"Melco Resorts  Entertainment Limited (NASDAQ:MLCO) Given Consensus Rating of ""Hold"" by Brokerages",neutral,0.3592,stable
JPM,2025-12-11,Barclays makes strategic investment in United Fintech,neutral,0.3592,stable
JPM,2025-12-11,RBC Capital upgrades Vale SA (VALE) to a Buy,neutral,0.3592,stable
JPM,2025-12-11,IWM Stock Price 2025: Complete Guide to iShares Russell 2000 ETF Investing,neutral,0.3592,stable
JPM,2025-12-11,"Axa S.A. Acquires 234,009 Shares of PAR Technology Corporation $PAR",neutral,0.3592,stable
JPM,2025-12-11,"Next Century Growth Investors LLC Has $21.62 Million Position in Limbach Holdings, Inc. $LMB",neutral,0.3592,stable
JPM,2025-12-11,Liberty Media Charts New Course with Leadership and Structural Overhaul,neutral,0.3592,stable
JPM,2025-12-11,"YPF, Eni, XRG Target FID for Argentina LNG Export Project in Mid-2026",neutral,0.3592,stable
JPM,2025-12-11,Webster Financial (NYSE: WBS) trims prime rate to 6.75% effective Dec. 11,neutral,0.3592,stable
JPM,2025-12-11,Seaport Research Sees Brunswick Corporation (BC) Well-Positioned for Marine Market Recovery,neutral,0.3592,stable
JPM,2025-12-11,"HSBC Holdings Plc Stock on 10 December 2025: Share Price, French Tax Case, New US CEO and 20262027 Forecast",neutral,0.3592,stable
JPM,2025-12-11,BCS Private Wealth Management Inc. Buys New Position in Ecolab Inc. $ECL,neutral,0.3592,stable
JPM,2025-12-11,Raymond James stock rating initiated at Neutral by UBS with $176 price target,neutral,0.3592,stable
JPM,2025-12-11,"99,635 Shares in First Industrial Realty Trust, Inc. $FR Bought by Jump Financial LLC",neutral,0.3592,stable
JPM,2025-12-11,Denali Therapeutics Announces Proposed Offering of Common Stock and Pre-Funded Warrants,neutral,0.3592,stable
JPM,2025-12-11,"15,141 Shares in iShares High Yield Muni Active ETF $HIMU Purchased by Flow Traders U.S. LLC",neutral,0.3592,stable
JPM,2025-12-11,Universal Corp. Closes $1.4 Billion Credit Facility Refinancing,neutral,0.3592,stable
JPM,2025-12-11,Risk Culture: From Compliance to Strategic Advantage,neutral,0.3592,stable
JPM,2025-12-11,Tariffs threaten US dollar's long-standing safe haven status,neutral,0.3592,stable
JPM,2025-12-11,Enova International stock hits all-time high at 140.4 USD,neutral,0.3592,stable
JPM,2025-12-11,JPMorgan Chase  Co. Reduces Stake in Host Hotels  Resorts Inc.,neutral,0.3592,stable
JPM,2025-12-11,BMO Mortgage Rates,neutral,0.3592,stable
JPM,2025-12-11,"MKTX Sets 2026-2028 Growth Targets, Boosts Share Buybacks",neutral,0.3592,stable
JPM,2025-12-10,"Jamie Dimon Has Long Been Sounding the Economic Alarm. After the Feds Latest Rate Cut, Can You Still Bank on JPMorgan Stock?",positive,2.3443,rise
JPM,2025-12-10,Vera Therapeutics Announces Pricing of Public Offering of Class A Common Stock,positive,2.3443,rise
JPM,2025-12-10,"Antalpha emphasizes the high alignment with industry leaders on the vision of ""Bitcoin-backed digital banking"" at Bitcoin MENA 2025",positive,2.3443,rise
JPM,2025-12-10,Huntington Bancshares lowers prime rate to 6.75 percent,positive,2.3443,rise
JPM,2025-12-10,JPMorgan Chase  Co. (NYSE:JPM) Stock Price Up 3.1% After Dividend Announcement,positive,2.3443,rise
JPM,2025-12-10,"PNC Bank, N.A. Changes Prime Rate",positive,2.3443,rise
JPM,2025-12-10,Regions Bank Reduces its Prime Lending Rate,positive,2.3443,rise
JPM,2025-12-10,Lineage (NASDAQ:LINE) Trading 6.9% Higher - Here's Why,positive,2.3443,rise
JPM,2025-12-10,"JPMorgan to provide up to $1,000 to staff making under $80,000 a year, memo shows",positive,2.3443,rise
JPM,2025-12-10,Bread Financial Holdings stock hits 52-week high at 73.91 USD,positive,2.3443,rise
JPM,2025-12-10,Goldman Sachs Initiates Coverage of Thermo Fisher Scientific (TMO) with Buy Recommendation,positive,2.3443,rise
JPM,2025-12-10,Raymond James Financial (NYSE:RJF) Price Target Raised to $196.00 at Bank of America,positive,2.3443,rise
JPM,2025-12-10,JPMorgan supercharges its bet on national security by hiring Combs from Berkshire,positive,2.3443,rise
JPM,2025-12-10,JPMorgan Chase  Co.,positive,2.3443,rise
JPM,2025-12-10,OMC Stock: Omnicom Rises After Dividend Increase  Citi Reaffirms Buy - News and Statistics,positive,2.3443,rise
JPM,2025-12-10,Mortgage arrears edge higher as affordability squeeze tests borrowers,positive,2.3443,rise
JPM,2025-12-10,"CNH Industrial NV (CNH) earns moderate buy consensus, JPMorgan downgrades on weaker outlook",positive,2.3443,rise
JPM,2025-12-10,"Simon Property Group, Inc. $SPG Shares Purchased by Federated Hermes Inc.",positive,2.3443,rise
JPM,2025-12-10,Patterson-UTI Energy stock downgraded by JPMorgan on North American spending concerns,positive,2.3443,rise
JPM,2025-12-10,JPMorgan Chase  Co. (NYSE:JPM) Announces $1.50 Quarterly Dividend,positive,2.3443,rise
JPM,2025-12-10,BofA Securities Adjusts Price Target on Franklin Resources to $21 From $23,positive,2.3443,rise
JPM,2025-12-10,Mondu Secures 100M Debt Facility from JPMorgan Chase,positive,2.3443,rise
JPM,2025-12-10,Regions Financial authorizes $3 billion share repurchase program,positive,2.3443,rise
JPM,2025-12-10,PUMP Upgraded by JP Morgan with Raised Price Target to $13.00  PUMP Stock News,positive,2.3443,rise
JPM,2025-12-10,BMO Capital Markets Raises First Solar (NASDAQ:FSLR) Price Target to $285.00,positive,2.3443,rise
JPM,2025-12-10,Walleye Capital LLC Cuts Stock Holdings in Bright Minds Biosciences Inc. $DRUG,positive,2.3443,rise
JPM,2025-12-10,"Federated Hermes Inc. Has $22.27 Million Stock Holdings in MGP Ingredients, Inc. $MGPI",positive,2.3443,rise
JPM,2025-12-10,Patterson-UTI Energy (NASDAQ:PTEN) Earns Underweight Rating from JPMorgan Chase  Co.,positive,2.3443,rise
JPM,2025-12-10,Wells Fargo Investment Institute: 2026 Poised for Markets Growth as Familiar Trends Create Potential Opportunities,positive,2.3443,rise
JPM,2025-12-10,"SVB Wealth LLC Sells 62,924 Shares of JPMorgan Chase  Co. $JPM",positive,2.3443,rise
JPM,2025-12-10,"WINTON GROUP Ltd Sells 8,528 Shares of Danaher Corporation $DHR",positive,2.3443,rise
JPM,2025-12-10,WINTON GROUP Ltd Makes New Investment in JPMorgan Chase  Co. $JPM,positive,2.3443,rise
JPM,2025-12-10,T. Rowe Price reports $1.79 trillion in assets under management,positive,2.3443,rise
JPM,2025-12-10,"Quantedge Capital Pte Ltd Purchases Shares of 24,300 Worthington Enterprises, Inc. $WOR",positive,2.3443,rise
JPM,2025-12-10,"First Trust Advisors LP Decreases Stock Holdings in CNO Financial Group, Inc. $CNO",positive,2.3443,rise
JPM,2025-12-10,Quantedge Capital Pte Ltd Cuts Stock Holdings in Atour Lifestyle Holdings Limited Sponsored ADR $ATAT,positive,2.3443,rise
JPM,2025-12-10,"RBF Capital LLC Purchases Shares of 265,298 Hooker Furnishings Corp. $HOFT",positive,2.3443,rise
JPM,2025-12-10,Intact Investment Management Inc. Has $145.57 Million Stake in Toronto Dominion Bank (The) $TD,positive,2.3443,rise
JPM,2025-12-10,NewEdge Advisors LLC Has $65.99 Million Holdings in Philip Morris International Inc. $PM,positive,2.3443,rise
JPM,2025-12-10,Investment Management Corp of Ontario Raises Stock Holdings in Equity Residential $EQR,positive,2.3443,rise
JPM,2025-12-10,Fifth Third Bancorp (FITB): Assessing Valuation After Steady MultiYear Shareholder Returns,positive,2.3443,rise
JPM,2025-12-10,Fulcrum Therapeutics Announces Pricing of $175 Million Public Offering of Common Stock and Pre-Funded Warrants,positive,2.3443,rise
JPM,2025-12-10,Intact Investment Management Inc. Has $7.97 Million Holdings in BlackRock $BLK,positive,2.3443,rise
JPM,2025-12-10,NiCE $NICE Shares Sold by Invesco Ltd.,positive,2.3443,rise
JPM,2025-12-10,"Marshall Wace LLP Acquires 287,852 Shares of Atour Lifestyle Holdings Limited Sponsored ADR $ATAT",positive,2.3443,rise
JPM,2025-12-10,"State Street Corp Sells 1,773,062 Shares of The Kroger Co. $KR",positive,2.3443,rise
JPM,2025-12-10,JPMorgan Chase  Co. $JPM Shares Purchased by Natixis,positive,2.3443,rise
JPM,2025-12-10,Guggenheim Initiates Coverage of TJX Companies (TJX) with Buy Recommendation,positive,2.3443,rise
JPM,2025-12-10,"Marshall Wace LLP Lowers Position in Franklin Resources, Inc. $BEN",positive,2.3443,rise
JPM,2025-12-10,State Street Corp Reduces Holdings in FedEx Corporation $FDX,positive,2.3443,rise
JPM,2025-12-10,Marshall Investment Management LLC Lowers Position in JPMorgan Chase  Co. $JPM,positive,2.3443,rise
JPM,2025-12-10,"Natixis Acquires 11,041 Shares of Essex Property Trust, Inc. $ESS",positive,2.3443,rise
JPM,2025-12-10,State Street Corp Has $2.58 Billion Position in Truist Financial Corporation $TFC,positive,2.3443,rise
JPM,2025-12-10,"State Street Corp Purchases 1,214,931 Shares of Sempra Energy $SRE",positive,2.3443,rise
JPM,2025-12-10,JPMorgan Downgrades Sanofi (SNY) to EUR 95 from EUR 105,positive,2.3443,rise
JPM,2025-12-10,MicroStrategy sends sharp warning letter to MSCI,positive,2.3443,rise
JPM,2025-12-10,Invesco Ltd. Reduces Holdings in Cenovus Energy Inc $CVE,positive,2.3443,rise
JPM,2025-12-10,"Marshall Wace LLP Sells 18,043 Shares of Century Communities, Inc. $CCS",positive,2.3443,rise
JPM,2025-12-10,"Marshall Wace LLP Sells 17,030 Shares of Liberty Media Corporation - Liberty Live Series C $LLYVK",positive,2.3443,rise
JPM,2025-12-10,"JPMorgan Chase  Co. Sells 74,009 Shares of Edgewell Personal Care Company $EPC",positive,2.3443,rise
JPM,2025-12-10,Norges Bank Acquires New Holdings in Chagee Holdings Limited - Sponsored ADR $CHA,positive,2.3443,rise
JPM,2025-12-10,Russell Investments Group Ltd. Reduces Position in Murphy USA Inc. $MUSA,positive,2.3443,rise
JPM,2025-12-10,Norges Bank Makes New $7.67 Million Investment in EHang Holdings Limited Unsponsored ADR $EH,positive,2.3443,rise
JPM,2025-12-10,New York State Common Retirement Fund Trims Stock Position in Seaboard Corporation $SEB,positive,2.3443,rise
JPM,2025-12-10,Invesco Ltd. Grows Holdings in Burford Capital Limited $BUR,positive,2.3443,rise
JPM,2025-12-10,Hsbc Holdings PLC Decreases Stock Holdings in SiriusPoint Ltd. $SPNT,positive,2.3443,rise
